question_number,question_text,choices,has_image,claude_answer,claude_explanation,claude_confidence,gpt-4o_answer,gpt-4o_explanation,gpt-4o_confidence,gemini_answer,gemini_explanation,o1_answer,o1_explanation,o1_confidence,o3-mini_answer,o3-mini_explanation,o3-mini_confidence,gemini_confidence
119F25,"The constitution of the world health organization <WHO> is shown below. ""Health is a state of complete physical, () and social well-being and not merely the absence of disease or infirmity."" Select the correct answer from below to complete the sentence. ",a. mental | b. spiritual | c. emotional | d. psychiatrice | e. psychological,FALSE,a,"whoの健康の定義は、""health is a state of complete physical, mental and social well-being...""が正しい定型句として広く知られています。この定義は1948年のwho憲章で採択され、現在も使用されている公式な定義です。""mental""が正しい用語であり、他の選択肢は使用されていません。",0.95,a,"the who's definition of health includes ""complete physical, mental, and social well-being,"" which makes ""mental"" the correct choice for completing the sentence.",1.0,a,"who憲章における健康の定義は「健康とは、身体的、精神的、社会的に完全に良好な状態であり、単に疾病または虚弱の absence ではない」とされています。よって、空欄に当てはまるのは ""mental""（精神的）です。",a,"who 憲章の健康の定義には「complete physical, mental and social well-being」とあるため。",1.0,a,"the who constitution defines health as ""a state of complete physical, mental and social well-being,"" making 'mental' the correct completion of the sentence.",1.0,1.0
119F26,早朝空腹時の主な血糖調節機構はどれか。 ,a. 肝臓でのブドウ糖放出 | b. 腎臓でのブドウ糖再吸収 | c. 脳でのブドウ糖取り込み | d. 骨格筋でのブドウ糖取り込み | e. 副腎での糖質ステロイド合成,FALSE,a,早朝空腹時（オーバーナイトファスト）の血糖維持は、主に肝臓での糖新生とグリコーゲン分解によるブドウ糖放出が担っています。この時期はグルカゴンが優位で、肝臓からのブドウ糖放出が血糖値を維持する最も重要な機構となります。他の選択肢は血糖調節に関与しますが、空腹時の主要な調節機構ではありません。,0.9,a,早朝空腹時の血糖値は主に肝臓からの糖新生とグリコーゲン分解によって調節されます。肝臓は血糖値を上昇させるためにブドウ糖を血流に放出します。他の選択肢は空腹時の主な血糖調節に直接関与していません。,0.9,a,早朝空腹時には、血糖値を維持するために肝臓がグリコーゲンを分解してブドウ糖を血中に放出する。これが主な血糖調節機構である。,a,早朝空腹時は肝臓によるグリコーゲン分解や糖新生によってブドウ糖が放出されることが主な血糖調節機構である。,1.0,a,早朝の空腹時には、血糖値を維持するために肝臓がグリコーゲン分解および糖新生を通じてブドウ糖を放出する機構が主要であるため。,1.0,1.0
119F27,地域包括支援センターの業務はどれか。 ,a. 高齢者虐待の防止 | b. 発達障害児の相談 | c. 地域住民のがん検診 | d. へき地医療対策の企画 | e. 通所リハビリテーションの提供,FALSE,a,地域包括支援センターは、高齢者の総合相談窓口として、主に介護予防、権利擁護（高齢者虐待の防止を含む）、包括的・継続的ケアマネジメント支援などを行う機関です。他の選択肢は、異なる機関や施設が担当する業務です。,0.9,a,地域包括支援センターの主な業務は高齢者を対象とした支援であり、その一環として高齢者虐待の防止が含まれています。他の選択肢は地域包括支援センターの業務には含まれません。,0.9,a,地域包括支援センターは高齢者虐待の防止を重要な業務として行っています。他の選択肢は地域包括支援センターの主な業務ではありません。,a,地域包括支援センターは、高齢者に関する総合的な支援を行い、高齢者虐待の防止に対応する業務を担っているため。,1.0,a,地域包括支援センターは高齢者の生活支援、介護予防、権利擁護等を目的としており、高齢者虐待の防止もその主要な業務の一つです。他の選択肢は対象外となります.,1.0,1.0
119F28,成人期に低身長をきたすのはどれか。2つ選べ。,a. Marfan症候群 | b. Turner症候群 | c. Kallmann症候群 | d. Prader-Willi症候群 | e. アロマターゼ欠損症,FALSE,bd,"turner症候群とprader-willi症候群は成人期の低身長を特徴とします。turner症候群は性染色体異常（45,x）により低身長を呈し、prader-willi症候群は成長ホルモン分泌不全により低身長となります。一方、marfan症候群は高身長、kallmann症候群は性腺機能低下が主症状で身長への影響は少なく、アロマターゼ欠損症は性ホルモンバランスの異常が主症状です。",0.9,bd,turner症候群（b）とprader-willi症候群（d）はどちらも低身長を特徴とする。turner症候群はx染色体の異常で、低身長は典型的な症状である。prader-willi症候群も成長ホルモン分泌不全により低身長をきたすことがある。marfan症候群（a）は通常、長身になる。kallmann症候群（c）は嗅覚障害と性腺機能低下を特徴とし、低身長とは直接関係がない。アロマターゼ欠損症（e）はエストロゲン合成が阻害され、多くの場合、骨成長障害を伴うが、低身長とは限らない。,0.9,bd,,bd,turner症候群はx染色体モノソミーにより低身長となり、prader-willi症候群は成長ホルモン不足などにより低身長を呈するため。,1.0,bd,turner症候群は女性の染色体異常により著しい低身長がみられ、prader-willi症候群は成長ホルモン欠乏を伴うため、成人期に低身長となる。その他の選択肢は、marfan症候群やアロマターゼ欠損症は高身長、kallmann症候群は低身長として特徴づけられない。,1.0,0.9
119F29,顔貌の特徴と疾患の組合せで正しいのはどれか。2つ選べ。,a. 下顎突出 - 先端巨大症 | b. 仮面様顔貌 - Parkinson病 | c. 眼球突出 - Sheehan症候群 | d. 眉毛脱失 - Cushing病 | e. 満月様顔貌 - Basedow病,FALSE,ab,,0.95,ab,下顎突出は、成長ホルモン過剰による先端巨大症で特徴的な顔貌であり、仮面様顔貌はparkinson病で認められることが多い。眼球突出はbasedow病（バセドウ病）で見られるが、sheehan症候群ではない。眉毛脱失はクッシング病ではなく甲状腺機能低下症でよく見られる。満月様顔貌はクッシング症候群で特徴的だが、basedow病ではない。,0.9,ab,,ab,下顎突出は先端巨大症、仮面様顔貌はparkinson病にそれぞれ特徴的であるため。,1.0,ab,下顎突出は先端巨大症における特徴の一つであり、また仮面様顔貌はparkinson病の代表的な所見であるため。その他の選択肢は疾患と顔貌の組み合わせが一致しない。,1.0,1.0
119F30,正期産児で、日齢0より日齢28で高値となるのはどれか。2つ選べ。,a. IgA | b. IgG | c. IgM | d. 白血球 | e. ヘモグロビン,FALSE,ac,新生児期の免疫グロブリンと血液成分の変化について：,0.9,ac,生後28日で高値になるものとして、igaとigmが考えられます。igaは出生時にはほとんど存在しませんが、外部の刺激によって徐々に産生されます。igmも免疫反応の初期に産生され、生育とともにその値が上昇します。iggは母体からの移行抗体が減少するため低下します。白血球やヘモグロビンは新生児期特有の変化がありますが、日齢28で必ずしも上昇するとは限りません。,0.8,ce,,ac,生後の新生児ではiggは母体由来であり時間とともに低下する。一方、igaとigmは生後の新生児自身の産生で上昇するため、日齢28で日齢0より高値となる。,0.9,ac,igaは母体からは移行しないため、出生時は極めて低く、生後間もなく新生児自身の産生が始まり、日齢28で上昇します。また、igmは胎児期より産生されるものの、抗原刺激等により生後の産生が増加するため、出生時よりも高くなります。一方、iggは母体由来で出生時に高く、その後低下、白血球やヘモグロビンは出生時に高値を示すため、該当しません。,0.95,0.9
119F31,医療計画において二次医療圏単位で基準病床数が設定されるのはどれか。2つ選べ。,a. 一般病床 | b. 結核病床 | c. 精神病床 | d. 療養病床 | e. 感染症病床,FALSE,ad,医療計画における基準病床数は、一般病床と療養病床については二次医療圏単位で設定され、その他の病床（結核、精神、感染症）は都道府県単位で設定されます。これは、一般病床と療養病床が地域における一般的な医療需要に対応するものであり、より地域密着型の医療提供体制が必要とされるためです。,0.9,ac,医療計画において、一般病床と精神病床は二次医療圏単位で基準病床数が設定される。この計画に基づいて、地域の医療提供体制を考慮し、適切な病床数を管理する目的がある。したがって、一般病床と精神病床を選びました。,0.9,ac,医療計画において、一般病床と精神病床は二次医療圏単位で基準病床数が設定される。結核病床、療養病床、感染症病床は都道府県単位で設定される。,ad,一般病床と療養病床は二次医療圏ごとに基準病床数が設定されるため。,1.0,ac,一般病床は急性期医療の中核をなす病床として、また精神病床は精神科医療の体制整備のため、いずれも二次医療圏単位で基準病床数が設定される対象となる。一方、結核病床、療養病床、感染症病床はそれぞれ別の制度や基準で計画されるため、今回の問題の条件には該当しない。,0.95,0.9
119F32,肝生検が診断に有用なのはどれか。2つ選べ。,a. Gilert症候群 | b. 肝外門脈閉塞症 | c. 自己免疫性肝炎 | d. Budd-Chiari症候群 | e. 非アルコール性脂肪性肝炎,FALSE,ce,自己免疫性肝炎（aih）と非アルコール性脂肪性肝炎（nash）は、肝生検が診断に重要な役割を果たします。aihでは特徴的な形質細胞浸潤やインターフェイス肝炎の所見が、nashでは脂肪化、炎症、線維化の程度を評価する必要があります。一方、gilbert症候群は遺伝子検査、肝外門脈閉塞症とbudd-chiari症候群は画像診断が主な診断手段となります。,0.9,ce,肝生検は、組織学的な診断が必要な疾患に有用です。自己免疫性肝炎（c）は肝生検で特徴的な所見を確認するために用いられます。また、非アルコール性脂肪性肝炎（e）も肝組織の状態を確認するために肝生検が有用です。一方、gilbert症候群（a）や肝外門脈閉塞症（b）、budd-chiari症候群（d）は、肝生検ではなく他の検査が診断に用いられることが多いです。,0.9,ce,肝生検は、肝組織の炎症や線維化の程度を評価するのに有用であり、自己免疫性肝炎の活動性や非アルコール性脂肪性肝炎の病期診断に役立つ。gilbert症候群は主に遺伝子検査で診断、肝外門脈閉塞症やbudd-chiari症候群は画像検査が有用である。,ce,自己免疫性肝炎と非アルコール性脂肪性肝炎は病理所見が診断に重要であり、肝生検が診断に有用となるため。,0.9,ce,自己免疫性肝炎と非アルコール性脂肪性肝炎では、肝生検により組織学的所見（例：インターフェース肝炎、脂肪沈着、炎症、線維化など）を確認することが診断上重要です。一方、gilbert症候群、肝外門脈閉塞症、budd‐chiari症候群は主に血液検査や画像診断で評価されるため、肝生検は必須ではありません。,1.0,0.9
119F33,高齢者の入院時の栄養評価で低栄養が疑われるのはどれか。2つ選べ。,a. 褥瘡 | b. 難聴 | c. 腰痛 | d. 高血圧 | e. 体重減少,FALSE,ae,高齢者の低栄養の主要な指標として、褥瘡の存在と体重減少が重要です。褥瘡は低栄養状態による組織の脆弱化を示し、体重減少は明確な栄養状態悪化のサインです。難聴、腰痛、高血圧は栄養状態との直接的な関連性が低い症状です。,0.9,ae,低栄養は体の機能に影響を及ぼし、体重減少や皮膚の健康状態に現れやすい。褥瘡（床ずれ）は、栄養不良時に皮膚の治癒能力が低下するため、低栄養の兆候の一つとして評価されることがあります。体重減少も直接的に低栄養と関連しています。他の選択肢は低栄養と直接的な因果関係は低いと考えられます。,0.95,ae,高齢者の低栄養は、褥瘡のリスクを高め、体重減少を引き起こす。難聴、腰痛、高血圧は直接的な指標とは言えない。,ae,褥瘡と体重減少は低栄養を示唆する指標となるため。,1.0,ae,高齢者の低栄養の評価では、褥瘡は栄養不足によって創の治癒が遅れることと関連し、また、体重減少は栄養状態の低下を直接示すため、これらの選択肢が適切です。,1.0,
119F34,アニオンギャップが開大する病態はどれか。3つ選べ。,a. 下痢 | b. 糖尿病ケトアシドーシス | c. 乳酸アシドーシス | d. 尿細管性アシドーシス | e. 尿毒症,FALSE,bce,アニオンギャップ開大性アシドーシスは、血中に測定されない陰イオンが増加する状態です。,0.9,bce,アニオンギャップが開大する病態に関して、糖尿病ケトアシドーシス（b）、乳酸アシドーシス（c）、尿毒症（e）は代表的な例です。これらの状態では、血中に酸性物質（ケトン体、乳酸等）が増えるため、アニオンギャップが開大します。一方、下痢（a）や尿細管性アシドーシス（d）は非アニオンギャップ性代謝性アシドーシスに分類されます。,0.9,bce,アニオンギャップは、na+ - (cl- + hco3-) で計算され、通常 8-16 meq/l です。アニオンギャップが開大する原因としては、ケトアシドーシス（糖尿病性、アルコール性）、乳酸アシドーシス、尿毒症（腎不全による硫酸、リン酸などの蓄積）が挙げられます。下痢はhco3-の喪失によりアニオンギャップが縮小します。尿細管性アシドーシスは、hco3-の再吸収障害やh+の排泄障害によりアシドーシスとなるが、アニオンギャップは正常範囲内であることが多いです。,bce,アニオンギャップが開大する代表的な病態は糖尿病ケトアシドーシス、乳酸アシドーシス、尿毒症の3つであるため。,1.0,bce,糖尿病ケトアシドーシス、乳酸アシドーシス、および尿毒症は、体内で有機酸が蓄積し、アニオンギャップが開大する病態です。一方、下痢および尿細管性アシドーシスは、主に塩基の喪失や塩類の補正による正常なアニオンギャップの代謝性アシドーシスを引き起こします。,1.0,1.0
119F35,医療機関での感染性廃棄物の処理で正しいのはどれか。3つ選べ。,a. 収納容器を満杯まで使用する。 | b. 収納容器を運搬する際は密閉する。 | c. 注射針を段ボール容器に廃棄する。 | d. 発生したその場で容器に収容する。 | e. 使用した舌圧子は処理の対象となる。,FALSE,bde,感染性廃棄物の適切な処理について：,0.9,bde,感染性廃棄物の処理においては、安全性を確保するため、以下の方法が推奨されます。bは感染防止のため、運搬中に収納容器を密閉することが重要です。dは感染性廃棄物を発生したその場で適切に容器に収容することで感染拡大を防ぎます。eは使用済みの舌圧子も感染性廃棄物となるため、適切な処理が必要です。aは事故を防ぐために容器を満杯にしないことが推奨され、cでは注射針を段ボール容器ではなく、専用のプラスチック製の容器に捨てることが推奨されているため、これらは不正解です。,0.9,bde,,bde,収納容器は運搬時に密閉し（b）、廃棄物は発生した場で適切に収容し（d）、唾液などで汚染された使用後の舌圧子も感染性廃棄物となる（e）。容器は満杯まで使わず（aは誤り）、注射針は段ボールではなく専用の容器に廃棄する（cは誤り）。,0.9,bde,,1.0,1.0
119F36,73歳の女性。左手関節痛を主訴に来院した。2時間前に自宅の玄関で転倒し、左手をついた際に痛みが出現した。左手関節に腫脹と圧痛を認める。左母指と示指の掌側にしびれと知覚鈍麻を認める。左手関節のエックス線写真(別冊No.1)を別に示す。障害されている神経はどれか。,a. 筋皮神経 | b. 後骨間神経 | c. 尺骨神経 | d. 正中神経 | e. 橈骨神経,TRUE,d,左母指と示指の掌側のしびれと知覚鈍麻は、正中神経の支配領域に一致します。また、手関節部での転倒による受傷は、正中神経が手根管内で圧迫される手根管症候群を引き起こす可能性が高く、症状と一致します。正中神経は母指から環指橈側の掌側の感覚を支配しているため、この症例の症状と合致します。,0.9,d,左母指と示指の掌側にしびれと知覚鈍麻を認めることから、正中神経が障害されている可能性が高いです。正中神経はこの部分の感覚を支配しています。,0.9,d,x線写真から、橈骨遠位端骨折（コーレス骨折）が考えられる。母指と示指の掌側のしびれと知覚鈍麻は正中神経支配領域であり、骨折による神経圧迫が疑われる。,d,母指と示指の掌側の知覚支配は正中神経領域であるため。,1.0,d,左母指と示指の掌側の感覚障害は正中神経の支配領域であり、転倒による手部外傷で手首周囲の骨折や変位が生じ、正中神経に影響を及ぼしたと考えられるため。,1.0,1.0
119F37,35歳の女性。挙児希望のため来院した。これまでに3回の妊娠歴があるが、いずれも胎児心拍確認後、妊娠6週、8週、7週で心拍が消失し流産した。不正性器出血はない。初経は13歳、月経周期28日型、整、持続5日間。内診で子宮は正常大で付属器を触知しない。次回妊娠に向けた検査で適切でないのはどれか。,a. 甲状腺機能検査 | b. 子宮頸管長測定 | c. 子宮卵管造影検査 | d. 抗リン脂質抗体測定 | e. カップルの染色体検査,FALSE,b,子宮頸管長測定は、主に妊娠中期以降の早産リスク評価に用いられる検査です。この症例は妊娠初期の習慣流産（3回連続の初期流産）であり、頸管長は関連性が低いです。一方、他の選択肢は習慣流産の原因検索として重要です：甲状腺機能異常、子宮形態異常、抗リン脂質抗体症候群、染色体異常はいずれも習慣流産の原因となり得るため、これらの検査は適切です。,0.9,b,子宮頸管長測定は、流産の原因となる子宮頸管無力症を疑う場合に行われますが、初期流産（心拍消失による流産）には関連しないため、適切ではありません。他の選択肢は流産の原因を探るために考えられる検査です。,0.9,b,反復流産の原因精査として、甲状腺機能検査、子宮卵管造影検査、抗リン脂質抗体測定、カップルの染色体検査は適切である。子宮頸管長測定は切迫早産の評価には有用だが、反復流産の原因精査としては優先度が低い。,b,流産が繰り返される原因精査としては、甲状腺機能や抗リン脂質抗体、染色体異常、子宮形態評価などが重要だが、初期流産の多くにおいて子宮頸管長測定は通常適切ではないため。,1.0,b,反復初期流産の原因評価では、内分泌異常（甲状腺機能検査）、抗リン脂質抗体症候群（抗リン脂質抗体測定）、および染色体異常（カップルの染色体検査）が主に検討されます。子宮卵管造影検査は子宮奇形の有無を評価するために用いられ得ますが、子宮頸管長測定は主に早産リスク評価に用いられる検査であり、本症例の初期流産には適していません。,0.95,0.9
119F38,"68歳の女性。腹膜炎の手術後でICUに入院中である。3日前に消化管穿孔による急性汎発性腹膜炎で緊急手術が行われた。術後は気管挿管されたままICUに入室し、人工呼吸管理を受けている。本日から呼吸状態が悪化し、気管からピンク色泡沫状の分泌物が吸引された。心拍数90/分、整。血圧124/84mmHg。動脈血ガス分析(FIO20.7,呼気終末陽圧〈PEEP〉5cmH2O):pH7.32、PaCO242Torr、PaO269Torr、HCO3-23mEq/L。胸部エックス線写真(別冊No.2)を別に示す。心エコー検査で左室駆出率60%、左室壁運動に異常を認めない。有意な弁膜症を認めない。診断はどれか。",a. 肺膿瘍 | b. 肺胞出血 | c. 心原性肺水腫 | d. 急性間質性肺炎 | e. 急性呼吸窮迫症候群〈ARDS〉,TRUE,e,この症例は急性呼吸窮迫症候群（ards）の典型的な経過を示しています。その根拠として：,0.9,e,ピンク色泡沫状分泌物はardsを示唆する可能性があり、心エコーで心原性の原因が否定されています。ardsの重症呼吸不全の特徴と一致します。,0.9,e,胸部エックス線写真で両肺にびまん性の浸潤影を認める。術後の腹膜炎からardsを発症した可能性が高い。心エコーで心機能が保たれていることから心原性肺水腫は否定的。,e,術後の全身炎症や呼吸不全の急速な悪化、左室機能正常（駆出率60%）で弁膜症もないことから、非心原性肺水腫であるardsが最も考えられるため。,0.9,e,患者は腹膜炎とその手術後の敗血症状態に伴い、非心原性肺水腫としてardsが発症するリスクが高い。また、心エコーで左室機能が正常であることから心原性肺水腫は否定され、急性間質性肺炎や肺膿瘍、肺胞出血の所見とも合致しないため。,1.0,0.9
119F39,58歳の男性。①*意識障害*のため救急車で搬入された。5年前に②*糖尿病*でインスリン自己注射を開始した。2年前から③*職場の人間関係が悪化*し、仕事を休みがちである。同時期から、④*食事は不規則*になり、飲酒量が増えた。また、糖尿病の治療を自己中断していた。数日前から姉との連絡が途絶えたため、姉が心配して自宅を訪ねたところ、意識がもうろうとして台所で倒れているのを発見し、救急車を要請した。16年前に離婚してからは独居である。意識レベルはJCSⅡ-20。身長174cm、体重58kg。体温37.0℃。心拍数92/分、整。血圧98/64mmHg。⑤*呼吸数24/分*。糖尿病ケトアシドーシスと診断され入院した。下線部のうち、社会的な健康規定要因(SocialDeterminants ofHealth)〈SDH〉はどれか。,a. ① | b. ② | c. ③ | d. ④ | e. ⑤,FALSE,c,社会的健康決定要因(sdh)とは、人々の健康状態に影響を与える社会的、経済的、環境的な要因を指します。この症例では、「職場の人間関係の悪化」が明確なsdhに該当します。これは労働環境という社会的要因であり、患者の生活習慣の乱れや治療中断につながった根本的な原因の一つとなっています。他の選択肢は、身体症状や生活習慣の結果であり、直接的なsdhには該当しません。,0.9,c,"社会的な健康規定要因(social determinants of health, sdh)は、個人の健康に影響を与える社会的経済状況や環境要因を指します。これらには、職場の人間関係や社会的サポート、教育、経済状況などが含まれます。選択肢の中では、職場の人間関係の悪化（③）は明らかに社会的な要因と関連しており、他の選択肢は身体的、医療的な要因です。したがって、正解はcです。",0.9,c,社会的な健康規定要因（sdh）は、個人の健康に影響を与える社会経済的条件や環境を指します。選択肢の中で、職場の人間関係の悪化は社会的な要因であり、個人の健康状態に影響を与える可能性があります。,c,職場の人間関係の悪化は社会環境要因として、健康状態に影響を及ぼす社会的な健康規定要因に該当するため。,0.9,c,「職場の人間関係が悪化」は、働く環境や人間関係といった社会環境の要因であり、社会的健康規定要因（sdh）に該当する。他の選択肢は、臨床症状や疾病、または個人の生活習慣に関するものである。,1.0,1.0
119F40,26歳の女性。臨床研修1年目の医師。針刺しによる刺創で受診した。HBs抗原陽性患者の手術の助手を務めている最中に受傷した。ただちに患部を流水で洗浄した後、救急外来を受診した。これまでにB型肝炎罹患歴はなく、4年前にHBワクチンの接種歴がある。入職時のHBs抗体価は十分に高かった。適切な対応はどれか。,a. 経過観察 | b. HBワクチン接種 | c. 核酸アナログ製剤投与 | d. 抗HBsヒト免疫グロブリン投与 | e. HBワクチン接種および抗HBsヒト免疫グロブリン投与,FALSE,a,この症例では、以下の理由から経過観察が適切です：,0.9,a,患者は過去にhbワクチンを接種していて、入職時のhbs抗体価も十分に高かったため、体内に十分な免疫があると考えられる。したがって、この場合は特別な治療や予防策をとる必要はなく、経過観察で対応するのが適切である。,0.9,a,既往歴がなく、hbワクチン接種歴があり、入職時のhbs抗体価も高かったことから、追加のワクチン接種やグロブリン投与は不要で、経過観察が適切である。,a,ワクチン既接種で十分な抗体価が確認されているため追加の予防措置は不要と考えられるため。,0.9,a,この患者は過去にhbワクチン接種を受け、入職時に十分なhbs抗体価が確認されているため、免疫が確立されています。針刺しやb型肝炎患者との接触後、十分な抗体がある場合は、追加のワクチン接種や免疫グロブリン投与は不要とされ、経過観察が適切な対応となります。,1.0,0.9
119F41,35歳の初妊婦(1妊0産)。妊娠34週4日、妊婦健康診査のため来院した。これまで定期的に妊婦健康診査を受けている。身長158cm、体重59kg(非妊時51kg)。血圧110/78mmHg。下腿に軽度の圧痕性浮腫を認める。腟鏡診で性器出血を認めない。腹部超音波検査では胎児発育と羊水量に異常を認めない。母子健康手帳の記載内容(別冊No.3A)と胎児心拍数陣痛図(別冊No.3B)とを別に示す。妊婦への説明で適切なのはどれか。,a. 「入院が必要です」 | b. 「血液検査が必要です」 | c. 「妊娠経過は順調です」 | d. 「塩分を制限しましょう」 | e. 「体重が過度に増加しています」,TRUE,c,この症例では、以下の所見がすべて正常範囲内です：,0.9,c,妊婦の状態は正常であり、検査結果にも異常がないため、「妊娠経過は順調です」という説明が適切です。他の選択肢は、現在の情報に基づくと必要ありません。,0.9,b,尿蛋白が陽性であるため、妊娠高血圧症候群の可能性を考慮して血液検査が必要である。,c,血圧が正常範囲であり、体重増加や浮腫、胎児心拍数陣痛図、超音波所見などからも異常所見はなく、妊娠経過は順調と判断できるため。,0.9,c,この35歳の初産婦は、34週4日の時点で定期検診の項目すべてが正常範囲内であり、血圧も正常、胎児の発育や羊水量にも問題がなく、軽度の下腿浮腫は後期妊娠でよく見られる生理的変化であるため、「妊娠経過は順調です」という説明が適切です。,1.0,0.9
119F42,40歳の男性。特定健康診査で肥満を指摘され来院した。仕事はデスクワークが主体で、運動はしていない。身長171cm、体重100kg。脈拍84/分、整。血圧146/94mmHg。呼吸数17/分。尿所見:蛋白1+、糖1+。血液生化学所見:総蛋白7.1g/dL、アルブミン3.9g/dL、AST75U/L、ALT26U/L、Y-GT89U/L(基準13~64)、尿素窒素21mg/dL、クレアチニン1.3mg/dL、尿酸8.9mg/dL、血糖148mg/dL、HbAlc6.7%(基準4.9~6.0)、トリグリセリド260mg/dL、HDLコレステロール41mg/dL、LDLコレステロール181mg/dL。体重の減量を目的とした食事指導を行った。食事摂取基準に基づいた指導内容で適切なのはどれか。,"a. 食塩相当量の摂取は15gとする。 | b. 総摂取エネルギー量は4,500k | c. alとする。c脂質の摂取は総摂取エネルギー量の20~30%とする。 | d. 蛋白質の摂取は総摂取エネルギー量の5~10%とする。 | e. 炭水化物の摂取は総摂取エネルギー量の30~40%とする。",FALSE,c,食事指導において、脂質の摂取は総摂取エネルギー量の20-30%が適切とされています。他の選択肢は以下の理由で不適切です：,0.9,c,減量やメタボリック症候群予防の栄養指導では、脂質の摂取割合を20～30%とするのが適切である。他の選択肢は食事摂取基準や一般的な健康指導に基づく数値から外れている。,0.9,c,脂質の摂取は総摂取エネルギー量の20~30%とすることが、食事摂取基準に基づいた適切な指導内容です。,c,脂質は総摂取エネルギー量の20〜30％とするのが一般的な推奨に合致するため。,1.0,c,日本人の食事摂取基準では、体重減少を目的とした場合でも脂質は総エネルギー量の約20～30%に抑えるよう指導するのが適切とされており、他選択肢は基準値と大きく乖離しているため。,1.0,1.0
119F43,"78歳の男性。右臀部周辺の痛みを主訴に来院した。1年前から前立腺癌に対しホルモン療法施行中である。3日前に旅行から帰宅後に右臀部の痛みと腫れを自覚した。痛みは徐々に右臀部全般に広がった。意識は清明。体温36.2℃。脈拍96/分、整。血圧102/68mmHg。呼吸数16/分。SpO298%(roomair)。右大腿から腰部にかけて紫斑を認める。心音と呼吸音とに異常を認めない。腹部は平坦、軟で、肝·脾を触知しない。右臀部は硬く腫脹し、圧痛を認める。血液所見:赤血球391万、Hb9.8g/dL、Ht32%、白血球7,950(好中球72%、好酸球1%、単球9%、リンパ球18%)、血小板35万。PT-INR1.0(基準0.9~1.1)、APTT72.4秒(基準対照32.2)、フィブリノゲン433mg/dL(基準186~355)、FDP14μg/mL(基準10以下)。血液生化学所見:総蛋白7.4g/dL、AST24U/L、ALT40U/L、LD218U/L(基準124~222)、尿素窒素10mg/dL、クレアチニン0.7mg/dL。CRP0.8mg/dL.臀部痛の原因はどれか。",a. 筋肉内出血 | b. 坐骨神経痛 | c. 腸腰筋膿瘍 | d. 大腿骨頭壊死症 | e. 変形性股関節症,FALSE,a,以下の理由から筋肉内出血が最も可能性が高いと判断しました：,0.9,a,患者はホルモン療法を受けている前立腺癌患者であり、旅行後に右臀部の広範な紫斑と硬さ、腫脹がみられます。血液検査ではapttの延長が認められ、これは凝固異常を示唆しています。これらの所見は筋肉内出血を示す典型的な状況であり、特に出血時間の延長や紫斑が特徴的です。他の選択肢は直ちにこれほどの出血を説明するには不適切です。,0.9,a,aptt延長と紫斑から出血傾向が考えられ、筋肉内出血が最も可能性が高い。前立腺癌のホルモン療法による影響も考慮される。,a,aptt の延長や臀部から腰部にかけての紫斑、硬く腫脹した圧痛部位から、筋肉内出血による痛みが最も考えられるため。,0.9,a,患者は前立腺癌の既往背景があり、ホルモン療法中と加え、急性に右臀部に痛みと腫脹（紫斑を伴う）を認め、かつapttが選択的に延長していることから、侵襲性のない筋肉内出血（獲得性血友病を含む）と考えられる。他の選択肢は、神経痛、感染症、壊死、変形性の慢性疾患であり、本症例の所見とは一致しない。,1.0,0.9
119F44,15歳の女子。定期受診で来院した。10歳時に全身性エリテマトーデス〈SLE〉と診断され、小児科に通院している。少量グルココルチコイド、ミコフェノール酸モフェチル及びヒドロキシクロロキンを内服し病状は安定している。13歳時にひとりで薬の管理をさせたところ、処方数と残薬数が合わないことから怠薬が判明した。以後、母親が薬の管理をしている。発達に問題はなく、学校の成績は良好で、今春、志望校に合格した。高校生になると忙しくなるので、本人を連れて受診できるか、母親が心配している。患者は質問に答えるのみで、自らの発言はない。高校進学を前に将来的な内科への移行を見据え、今後の管理を話し合うことにした。適切な対応はどれか。,a. 以前の怠薬歴を注意する。 | b. 本人のみに薬の自己管理をさせる。 | c. 自宅での内服管理は引き続き母親に任せる。 | d. 母親のみに通院してもらい処方箋を発行する。 | e. 本人に自身の病気をどれくらい理解しているか確認する。,FALSE,e,高校進学を前に内科への移行を検討する時期であり、まず患者本人の疾患理解度を確認することが重要です。自己管理能力を育成するためには、患者本人の病識と理解が基本となります。怠薬の過去はありますが、それを責めるのではなく、病気の理解を深め、自己管理能力を段階的に育成していく必要があります。母親任せや母親のみの通院は、移行医療の観点から望ましくありません。,0.9,e,sle患者への対応として、自身の病気についての理解を促し、自己管理能力を高めることが重要です。患者が将来的に内科へ移行するにあたり、まずは病気の理解度を確認することが適切なステップとなります。,0.9,e,将来的な内科への移行を見据え、まずは本人が自身の病気をどれくらい理解しているか確認し、主体的な治療への参加を促すことが重要である。,e,高校進学を控え、自らの病気や治療についての理解を深め、自主的な内服管理へ移行するためには、まず本人がどの程度病気を理解しているかを確認し、そこから必要な指導やサポートを行うことが重要である。,1.0,e,高校への進学や内科への移行を見据える中で、まずは本人が自己管理のためにどの程度病気を理解しているか確認し、今後の自立を促すことが重要です。他の選択肢は、怠薬歴を注意する、急に本人だけに任せる、母親任せを続ける、または母親だけの通院にするなど、移行期の支援としては適切ではありません。,1.0,0.9
