question_number,model,model_answer,correct_answer,is_correct,confidence,has_image,block,is_general,is_required,score,possible
119D67,openrouter-qwen/qwen-2.5-72b-instruct:free,e,d,False,0.9,True,D,True,False,0,1
119D68,openrouter-qwen/qwen-2.5-72b-instruct:free,a,d,False,0.85,True,D,True,False,0,1
119D69,openrouter-qwen/qwen-2.5-72b-instruct:free,b,b,True,0.9,True,D,True,False,1,1
119D70,openrouter-qwen/qwen-2.5-72b-instruct:free,be,be,True,0.85,True,D,True,False,1,1
119D71,openrouter-qwen/qwen-2.5-72b-instruct:free,be,be,True,0.95,True,D,True,False,1,1
119D72,openrouter-qwen/qwen-2.5-72b-instruct:free,bd,bc,False,1.0,False,D,True,False,0,1
119D73,openrouter-qwen/qwen-2.5-72b-instruct:free,bc,bc,True,0.95,True,D,True,False,1,1
119D74,openrouter-qwen/qwen-2.5-72b-instruct:free,bc,bc,True,0.9,True,D,True,False,1,1
119D75,openrouter-qwen/qwen-2.5-72b-instruct:free,abc,abc,True,0.95,False,D,True,False,1,1
119E1,openrouter-qwen/qwen-2.5-72b-instruct:free,d,d,True,1.0,False,E,False,True,1,1
119E2,openrouter-qwen/qwen-2.5-72b-instruct:free,bd,c,False,1.0,False,E,False,True,0,1
119E3,openrouter-qwen/qwen-2.5-72b-instruct:free,e,e,True,1.0,False,E,False,True,1,1
119E4,openrouter-qwen/qwen-2.5-72b-instruct:free,b,b,True,0.8,False,E,False,True,1,1
119E5,openrouter-qwen/qwen-2.5-72b-instruct:free,a,a,True,1.0,False,E,False,True,1,1
119E6,openrouter-qwen/qwen-2.5-72b-instruct:free,a,a,True,0.95,False,E,False,True,1,1
119E7,openrouter-qwen/qwen-2.5-72b-instruct:free,b,b,True,1.0,False,E,False,True,1,1
119E8,openrouter-qwen/qwen-2.5-72b-instruct:free,d,d,True,1.0,False,E,False,True,1,1
119E9,openrouter-qwen/qwen-2.5-72b-instruct:free,e,e,True,1.0,False,E,False,True,1,1
119E10,openrouter-qwen/qwen-2.5-72b-instruct:free,a,a,True,0.8,False,E,False,True,1,1
119E11,openrouter-qwen/qwen-2.5-72b-instruct:free,e,e,True,1.0,False,E,False,True,1,1
119E12,openrouter-qwen/qwen-2.5-72b-instruct:free,c,e,False,1.0,True,E,False,True,0,1
119E13,openrouter-qwen/qwen-2.5-72b-instruct:free,e,e,True,1.0,False,E,False,True,1,1
119E14,openrouter-qwen/qwen-2.5-72b-instruct:free,a,a,True,0.95,False,E,False,True,1,1
119E15,openrouter-qwen/qwen-2.5-72b-instruct:free,c,c,True,1.0,False,E,False,True,1,1
119E16,openrouter-qwen/qwen-2.5-72b-instruct:free,d,e,False,1.0,False,E,False,True,0,1
119E17,openrouter-qwen/qwen-2.5-72b-instruct:free,a,a,True,1.0,False,E,False,True,1,1
119E18,openrouter-qwen/qwen-2.5-72b-instruct:free,d,d,True,1.0,False,E,False,True,1,1
119E19,openrouter-qwen/qwen-2.5-72b-instruct:free,e,e,True,0.9,False,E,False,True,1,1
119E20,openrouter-qwen/qwen-2.5-72b-instruct:free,d,d,True,1.0,False,E,False,True,1,1
119E21,openrouter-qwen/qwen-2.5-72b-instruct:free,a,e,False,0.9,False,E,False,True,0,1
119E22,openrouter-qwen/qwen-2.5-72b-instruct:free,a,a,True,0.7,False,E,False,True,1,1
119E23,openrouter-qwen/qwen-2.5-72b-instruct:free,d,a,False,1.0,True,E,False,True,0,1
119E24,openrouter-qwen/qwen-2.5-72b-instruct:free,d,e,False,1.0,True,E,False,True,0,1
119E25,openrouter-qwen/qwen-2.5-72b-instruct:free,d,d,True,1.0,False,E,False,True,1,1
119E26,openrouter-qwen/qwen-2.5-72b-instruct:free,d,b,False,1.0,False,E,False,True,0,3
119E27,openrouter-qwen/qwen-2.5-72b-instruct:free,d,d,True,0.9,False,E,False,True,3,3
119E28,openrouter-qwen/qwen-2.5-72b-instruct:free,a,ac,True,0.9,False,E,False,True,3,3
119E29,openrouter-qwen/qwen-2.5-72b-instruct:free,b,b,True,1.0,False,E,False,True,3,3
119E30,openrouter-qwen/qwen-2.5-72b-instruct:free,b,b,True,0.85,True,E,False,True,3,3
119E31,openrouter-qwen/qwen-2.5-72b-instruct:free,e,e,True,1.0,False,E,False,True,3,3
119E32,openrouter-qwen/qwen-2.5-72b-instruct:free,d,d,True,0.9,False,E,False,True,3,3
119E33,openrouter-qwen/qwen-2.5-72b-instruct:free,c,c,True,0.85,False,E,False,True,3,3
119E34,openrouter-qwen/qwen-2.5-72b-instruct:free,e,e,True,1.0,False,E,False,True,3,3
119E35,openrouter-qwen/qwen-2.5-72b-instruct:free,d,d,True,0.9,False,E,False,True,3,3
119E36,openrouter-qwen/qwen-2.5-72b-instruct:free,e,e,True,0.85,False,E,False,True,3,3
119E37,openrouter-qwen/qwen-2.5-72b-instruct:free,c,c,True,1.0,False,E,False,True,3,3
119E38,openrouter-qwen/qwen-2.5-72b-instruct:free,c,c,True,0.9,True,E,False,True,3,3
119E39,openrouter-qwen/qwen-2.5-72b-instruct:free,d,e,False,1.0,False,E,False,True,0,3
119E40,openrouter-qwen/qwen-2.5-72b-instruct:free,b,b,True,1.0,False,E,False,True,3,3
119E41,openrouter-qwen/qwen-2.5-72b-instruct:free,a,a,True,1.0,False,E,False,True,3,3
119E42,openrouter-qwen/qwen-2.5-72b-instruct:free,e,e,True,1.0,False,E,False,True,3,3
119E43,openrouter-qwen/qwen-2.5-72b-instruct:free,c,c,True,1.0,False,E,False,True,3,3
119E44,openrouter-qwen/qwen-2.5-72b-instruct:free,e,e,True,0.9,False,E,False,True,3,3
119E45,openrouter-qwen/qwen-2.5-72b-instruct:free,e,e,True,1.0,False,E,False,True,3,3
119E46,openrouter-qwen/qwen-2.5-72b-instruct:free,e,e,True,0.9,False,E,False,True,3,3
119E47,openrouter-qwen/qwen-2.5-72b-instruct:free,e,e,True,0.85,False,E,False,True,3,3
119E48,openrouter-qwen/qwen-2.5-72b-instruct:free,e,e,True,0.9,False,E,False,True,3,3
119E49,openrouter-qwen/qwen-2.5-72b-instruct:free,e,e,True,0.9,True,E,False,True,3,3
119E50,openrouter-qwen/qwen-2.5-72b-instruct:free,c,c,True,0.85,True,E,False,True,3,3
119F1,openrouter-qwen/qwen-2.5-72b-instruct:free,a,a,True,1.0,False,F,True,False,1,1
119F2,openrouter-qwen/qwen-2.5-72b-instruct:free,a,a,True,1.0,False,F,True,False,1,1
119F3,openrouter-qwen/qwen-2.5-72b-instruct:free,d,d,True,1.0,False,F,True,False,1,1
119F4,openrouter-qwen/qwen-2.5-72b-instruct:free,a,a,True,0.95,False,F,True,False,1,1
119F5,openrouter-qwen/qwen-2.5-72b-instruct:free,e,e,True,1.0,False,F,True,False,1,1
119F6,openrouter-qwen/qwen-2.5-72b-instruct:free,d,e,False,1.0,False,F,True,False,0,1
119F7,openrouter-qwen/qwen-2.5-72b-instruct:free,a,a,True,1.0,False,F,True,False,1,1
119F8,openrouter-qwen/qwen-2.5-72b-instruct:free,ace,a,False,1.0,False,F,True,False,0,1
119F9,openrouter-qwen/qwen-2.5-72b-instruct:free,b,b,True,0.9,False,F,True,False,1,1
119F10,openrouter-qwen/qwen-2.5-72b-instruct:free,b,b,True,1.0,False,F,True,False,1,1
119F11,openrouter-qwen/qwen-2.5-72b-instruct:free,e,e,True,0.95,False,F,True,False,1,1
119F12,openrouter-qwen/qwen-2.5-72b-instruct:free,d,d,True,0.95,False,F,True,False,1,1
119F13,openrouter-qwen/qwen-2.5-72b-instruct:free,c,c,True,1.0,False,F,True,False,1,1
119F14,openrouter-qwen/qwen-2.5-72b-instruct:free,c,c,True,1.0,False,F,True,False,1,1
119F15,openrouter-qwen/qwen-2.5-72b-instruct:free,d,d,True,1.0,False,F,True,False,1,1
119F16,openrouter-qwen/qwen-2.5-72b-instruct:free,b,b,True,1.0,False,F,True,False,1,1
119F17,openrouter-qwen/qwen-2.5-72b-instruct:free,b,b,True,0.9,False,F,True,False,1,1
119F18,openrouter-qwen/qwen-2.5-72b-instruct:free,c,c,True,0.85,False,F,True,False,1,1
119F19,openrouter-qwen/qwen-2.5-72b-instruct:free,c,c,True,1.0,False,F,True,False,1,1
119F20,openrouter-qwen/qwen-2.5-72b-instruct:free,b,b,True,1.0,False,F,True,False,1,1
119F21,openrouter-qwen/qwen-2.5-72b-instruct:free,e,e,True,1.0,False,F,True,False,1,1
119F22,openrouter-qwen/qwen-2.5-72b-instruct:free,b,b,True,0.9,False,F,True,False,1,1
119F23,openrouter-qwen/qwen-2.5-72b-instruct:free,d,e,False,1.0,False,F,True,False,0,1
119F24,openrouter-qwen/qwen-2.5-72b-instruct:free,e,e,True,0.95,False,F,True,False,1,1
119F25,openrouter-qwen/qwen-2.5-72b-instruct:free,a,a,True,1.0,False,F,True,False,1,1
119F26,openrouter-qwen/qwen-2.5-72b-instruct:free,a,a,True,1.0,False,F,True,False,1,1
119F27,openrouter-qwen/qwen-2.5-72b-instruct:free,a,a,True,1.0,False,F,True,False,1,1
119F28,openrouter-qwen/qwen-2.5-72b-instruct:free,bd,bd,True,1.0,False,F,True,False,1,1
119F29,openrouter-qwen/qwen-2.5-72b-instruct:free,ad,ab,False,0.95,False,F,True,False,0,1
119F30,openrouter-qwen/qwen-2.5-72b-instruct:free,ad,ac,False,1.0,False,F,True,False,0,1
119F31,openrouter-qwen/qwen-2.5-72b-instruct:free,ac,ad,False,1.0,False,F,True,False,0,1
119F32,openrouter-qwen/qwen-2.5-72b-instruct:free,ce,ce,True,1.0,False,F,True,False,1,1
119F33,openrouter-qwen/qwen-2.5-72b-instruct:free,ae,ae,True,1.0,False,F,True,False,1,1
119F34,openrouter-qwen/qwen-2.5-72b-instruct:free,bce,bce,True,1.0,False,F,True,False,1,1
119F35,openrouter-qwen/qwen-2.5-72b-instruct:free,bde,bde,True,0.95,False,F,True,False,1,1
119F36,openrouter-qwen/qwen-2.5-72b-instruct:free,d,d,True,0.95,True,F,True,False,1,1
119F37,openrouter-qwen/qwen-2.5-72b-instruct:free,b,b,True,0.9,False,F,True,False,1,1
119F38,openrouter-qwen/qwen-2.5-72b-instruct:free,c,e,False,0.85,True,F,True,False,0,1
119F39,openrouter-qwen/qwen-2.5-72b-instruct:free,c,c,True,1.0,False,F,True,False,1,1
119F40,openrouter-qwen/qwen-2.5-72b-instruct:free,a,a,True,0.85,False,F,True,False,1,1
119F41,openrouter-qwen/qwen-2.5-72b-instruct:free,c,c,True,0.9,True,F,True,False,1,1
119F42,openrouter-qwen/qwen-2.5-72b-instruct:free,c,c,True,0.9,False,F,True,False,1,1
119F43,openrouter-qwen/qwen-2.5-72b-instruct:free,a,a,True,0.9,False,F,True,False,1,1
119F44,openrouter-qwen/qwen-2.5-72b-instruct:free,e,e,True,0.85,False,F,True,False,1,1
119F45,openrouter-qwen/qwen-2.5-72b-instruct:free,d,d,True,0.85,False,F,True,False,1,1
119F46,openrouter-qwen/qwen-2.5-72b-instruct:free,a,a,True,0.85,False,F,True,False,1,1
119F47,openrouter-qwen/qwen-2.5-72b-instruct:free,a,c,False,0.9,False,F,True,False,0,1
119F48,openrouter-qwen/qwen-2.5-72b-instruct:free,e,e,True,1.0,False,F,True,False,1,1
119F49,openrouter-qwen/qwen-2.5-72b-instruct:free,d,d,True,0.9,False,F,True,False,1,1
119F50,openrouter-qwen/qwen-2.5-72b-instruct:free,c,c,True,0.85,True,F,True,False,1,1
119F51,openrouter-qwen/qwen-2.5-72b-instruct:free,c,c,True,0.9,False,F,True,False,1,1
119F52,openrouter-qwen/qwen-2.5-72b-instruct:free,a,a,True,1.0,False,F,True,False,1,1
119F53,openrouter-qwen/qwen-2.5-72b-instruct:free,a,a,True,1.0,False,F,True,False,1,1
119F54,openrouter-qwen/qwen-2.5-72b-instruct:free,d,d,True,0.8,True,F,True,False,1,1
119F55,openrouter-qwen/qwen-2.5-72b-instruct:free,d,d,True,1.0,False,F,True,False,1,1
119F56,openrouter-qwen/qwen-2.5-72b-instruct:free,be,be,True,1.0,False,F,True,False,1,1
119F57,openrouter-qwen/qwen-2.5-72b-instruct:free,bd,bd,True,0.85,False,F,True,False,1,1
119F58,openrouter-qwen/qwen-2.5-72b-instruct:free,bd,bc,False,0.95,False,F,True,False,0,1
119F59,openrouter-qwen/qwen-2.5-72b-instruct:free,bc,bc,True,0.9,True,F,True,False,1,1
119F60,openrouter-qwen/qwen-2.5-72b-instruct:free,de,de,True,0.95,False,F,True,False,1,1
119F61,openrouter-qwen/qwen-2.5-72b-instruct:free,ad,cd,False,0.85,False,F,True,False,0,1
119F62,openrouter-qwen/qwen-2.5-72b-instruct:free,c,c,True,0.95,False,F,True,False,1,1
119F63,openrouter-qwen/qwen-2.5-72b-instruct:free,a,a,True,0.8,False,F,True,False,1,1
119F64,openrouter-qwen/qwen-2.5-72b-instruct:free,e,e,True,0.95,False,F,True,False,1,1
119F65,openrouter-qwen/qwen-2.5-72b-instruct:free,c,c,True,0.9,True,F,True,False,1,1
119F66,openrouter-qwen/qwen-2.5-72b-instruct:free,bd,cd,False,1.0,False,F,True,False,0,1
119F67,openrouter-qwen/qwen-2.5-72b-instruct:free,ae,ce,False,0.9,False,F,True,False,0,1
119F68,openrouter-qwen/qwen-2.5-72b-instruct:free,c,c,True,0.9,False,F,True,False,1,1
119F69,openrouter-qwen/qwen-2.5-72b-instruct:free,d,d,True,0.9,False,F,True,False,1,1
119F70,openrouter-qwen/qwen-2.5-72b-instruct:free,b,b,True,0.9,True,F,True,False,1,1
119F71,openrouter-qwen/qwen-2.5-72b-instruct:free,d,e,False,0.9,False,F,True,False,0,1
119F72,openrouter-qwen/qwen-2.5-72b-instruct:free,b,b,True,0.9,True,F,True,False,1,1
119F73,openrouter-qwen/qwen-2.5-72b-instruct:free,bce,e,False,0.85,True,F,True,False,0,1
119F74,openrouter-qwen/qwen-2.5-72b-instruct:free,d,d,True,0.9,True,F,True,False,1,1
119F75,openrouter-qwen/qwen-2.5-72b-instruct:free,12,40,False,1.0,False,F,True,False,0,1
