question_number,model,model_answer,correct_answer,is_correct,confidence,has_image,block,is_general,is_required,score,possible
119D18,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,e,False,0.75,True,D,True,False,0,1
119D19,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,b,False,1.0,True,D,True,False,0,1
119D20,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,1.0,False,D,True,False,1,1
119D21,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,[選んだ回答(単数/複数/数値)],c,False,1.0,True,D,True,False,0,1
119D22,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,c,False,0.81,False,D,True,False,0,1
119D23,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,0.97,False,D,True,False,1,1
119D24,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,0.8715642908593852,True,D,True,False,1,1
119D25,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,1.0,False,D,True,False,1,1
119D26,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,c,False,1.0,False,D,True,False,0,1
119D27,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,0.96,False,D,True,False,1,1
119D28,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,D,True,False,1,1
119D29,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,1.0,True,D,True,False,1,1
119D30,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,D,True,False,1,1
119D31,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,0.98,True,D,True,False,1,1
119D32,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,0.8516492473242105,True,D,True,False,1,1
119D33,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,d,False,1.0,False,D,True,False,0,1
119D34,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,0.875,False,D,True,False,1,1
119D35,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,1.0,False,D,True,False,1,1
119D36,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,e,False,0.63,False,D,True,False,0,1
119D37,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,1.0,True,D,True,False,1,1
119D38,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,True,D,True,False,1,1
119D39,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,D,True,False,1,1
119D40,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,0.95,True,D,True,False,1,1
119D41,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,[選んだ回答(単数/複数/数値)],c,False,0.0,True,D,True,False,0,1
119D42,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,1.0,False,D,True,False,1,1
119D43,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,0.9,True,D,True,False,1,1
119D44,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,0.95,False,D,True,False,1,1
119D45,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,1.0,False,D,True,False,1,1
119D46,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,e,False,1.0,False,D,True,False,0,1
119D47,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,e,False,1.0,True,D,True,False,0,1
119D48,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,0.93,False,D,True,False,1,1
119D49,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,0.499872350692749,False,D,True,False,1,1
119D50,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,1.0,False,D,True,False,1,1
119D51,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,1.0,False,D,True,False,1,1
119D52,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,a,False,1.0,False,D,True,False,0,1
119D53,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,d,False,0.0,False,D,True,False,0,1
119D54,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,c,False,0.893957421767454,True,D,True,False,0,1
119D55,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,0.9,False,D,True,False,1,1
119D56,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,0.8295173645019531,True,D,True,False,1,1
119D57,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,d,False,1.0,True,D,True,False,0,1
119D58,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,e,False,1.0,False,D,True,False,0,1
119D59,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,d,False,0.9796435832977294,True,D,True,False,0,1
119D60,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,0.9865123724596968,True,D,True,False,1,1
119D61,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,1.0,False,D,True,False,1,1
119D62,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,D,True,False,1,1
119D63,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,b,False,0.9172798455236322,True,D,True,False,0,1
119D64,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,0.9936,True,D,True,False,1,1
119D65,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,0.95,False,D,True,False,1,1
119D66,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,0.9,False,D,True,False,1,1
119D67,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,d,False,1.0,True,D,True,False,0,1
119D68,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,1.0,True,D,True,False,1,1
119D69,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,1.0,True,D,True,False,1,1
119D70,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,be,be,True,1.0,True,D,True,False,1,1
119D71,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,be,be,True,0.89,True,D,True,False,1,1
119D72,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,bc,bc,True,1.0,False,D,True,False,1,1
119D73,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,bc,False,0.9515,True,D,True,False,0,1
119D74,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,bc,bc,True,1.0,True,D,True,False,1,1
119D75,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,abc,False,0.9831,False,D,True,False,0,1
119E1,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,1.0,False,E,False,True,1,1
119E2,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,bc,c,False,1.0,False,E,False,True,0,1
119E3,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,E,False,True,1,1
119E4,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,1.0,False,E,False,True,1,1
119E5,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,1.0,False,E,False,True,1,1
119E6,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,1.0,False,E,False,True,1,1
119E7,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b (100%),b,False,1.0,False,E,False,True,0,1
119E8,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,0.98,False,E,False,True,1,1
119E9,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,E,False,True,1,1
119E10,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,a,False,1.0,False,E,False,True,0,1
119E11,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,ab,e,False,0.92857143,False,E,False,True,0,1
119E12,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,e,False,0.8,True,E,False,True,0,1
119E13,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,E,False,True,1,1
119E14,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,1.0,False,E,False,True,1,1
119E15,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,0.9874615203127164,False,E,False,True,1,1
119E16,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,0.98,False,E,False,True,1,1
119E17,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,0.935796844170667,False,E,False,True,1,1
119E18,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,ad,d,False,1.0,False,E,False,True,0,1
119E19,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,[選んだ回答(単数/複数/数値)],e,False,0.0,False,E,False,True,0,1
119E20,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,0.96,False,E,False,True,1,1
119E21,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,e,False,1.0,False,E,False,True,0,1
119E22,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,1.0,False,E,False,True,1,1
119E23,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,a,False,0.95,True,E,False,True,0,1
119E24,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,e,False,1.0,True,E,False,True,0,1
119E25,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,1.0,False,E,False,True,1,1
119E26,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,0.8,False,E,False,True,3,3
119E27,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,0.3174982815360835,False,E,False,True,3,3
119E28,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,ac,True,1.0,False,E,False,True,3,3
119E29,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,1.0,False,E,False,True,3,3
119E30,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,b,False,0.98,True,E,False,True,0,3
119E31,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,e,False,0.9678958655062804,False,E,False,True,0,3
119E32,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,1.0,False,E,False,True,3,3
119E33,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,0.98746135206,False,E,False,True,3,3
119E34,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,0.8649325721262024,False,E,False,True,3,3
119E35,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,0.7839468257193156,False,E,False,True,3,3
119E36,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,e,False,0.95,False,E,False,True,0,3
119E37,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,1.0,False,E,False,True,3,3
119E38,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,1.0,True,E,False,True,3,3
119E39,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,e,False,0.69,False,E,False,True,0,3
119E40,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,0.6,False,E,False,True,3,3
119E41,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,1.0,False,E,False,True,3,3
119E42,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,E,False,True,3,3
119E43,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,1.0,False,E,False,True,3,3
119E44,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,E,False,True,3,3
119E45,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,E,False,True,3,3
119E46,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,cde,e,False,1.0,False,E,False,True,0,3
119E47,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,0.94,False,E,False,True,3,3
119E48,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,e,False,0.75,False,E,False,True,0,3
119E49,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,True,E,False,True,3,3
119E50,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,c,False,0.978462159335,True,E,False,True,0,3
119F1,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,0.98,False,F,True,False,1,1
119F2,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,0.943178,False,F,True,False,1,1
119F3,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,1.0,False,F,True,False,1,1
119F4,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,"""a""",a,False,1.0,False,F,True,False,0,1
119F5,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,[選んだ回答(単数/複数/数値)],e,False,0.0,False,F,True,False,0,1
119F6,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,0.98564,False,F,True,False,1,1
119F7,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,a,False,1.0,False,F,True,False,0,1
119F8,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,1.0,False,F,True,False,1,1
119F9,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,1.0,False,F,True,False,1,1
119F10,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,1.0,False,F,True,False,1,1
119F11,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,0.98,False,F,True,False,1,1
119F12,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,1.0,False,F,True,False,1,1
119F13,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,0.92,False,F,True,False,1,1
119F14,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,1.0,False,F,True,False,1,1
119F15,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,0.98724365234375,False,F,True,False,1,1
119F16,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,1.0,False,F,True,False,1,1
119F17,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,1.0,False,F,True,False,1,1
119F18,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,ad,c,False,0.85,False,F,True,False,0,1
119F19,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,[選んだ回答(単数/複数/数値)],c,False,0.0,False,F,True,False,0,1
119F20,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,0.1,False,F,True,False,1,1
119F21,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,F,True,False,1,1
119F22,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,0.457,False,F,True,False,1,1
119F23,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,[選んだ回答(単数/複数/数値)],e,False,0.0,False,F,True,False,0,1
119F24,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,F,True,False,1,1
119F25,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,1.0,False,F,True,False,1,1
119F26,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,a,False,1.0,False,F,True,False,0,1
119F27,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,1.0,False,F,True,False,1,1
119F28,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,bd,bd,True,1.0,False,F,True,False,1,1
119F29,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,ab,ab,True,1.0,False,F,True,False,1,1
119F30,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,ac,False,1.0,False,F,True,False,0,1
119F31,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,ac,ad,False,1.0,False,F,True,False,0,1
119F32,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,ce,ce,True,1.0,False,F,True,False,1,1
119F33,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,ae,ae,True,1.0,False,F,True,False,1,1
119F34,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,bce,bce,True,1.0,False,F,True,False,1,1
119F35,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,bde,bde,True,1.0,False,F,True,False,1,1
119F36,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,1.0,True,F,True,False,1,1
119F37,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,0.856874314839418,False,F,True,False,1,1
119F38,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,0.95,True,F,True,False,1,1
119F39,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,c,False,1.0,False,F,True,False,0,1
119F40,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,0.96,False,F,True,False,1,1
119F41,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,1.0,True,F,True,False,1,1
119F42,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,1.0,False,F,True,False,1,1
119F43,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,1.0,False,F,True,False,1,1
119F44,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,e,False,0.6435,False,F,True,False,0,1
119F45,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,0.95,False,F,True,False,1,1
119F46,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,a,False,0.95,False,F,True,False,0,1
119F47,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,0.9864263,False,F,True,False,1,1
119F48,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,F,True,False,1,1
119F49,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,1.0,False,F,True,False,1,1
119F50,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,0.98,True,F,True,False,1,1
119F51,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,1.0,False,F,True,False,1,1
119F52,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,1.0,False,F,True,False,1,1
119F53,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,0.83724567,False,F,True,False,1,1
119F54,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,0.95,True,F,True,False,1,1
119F55,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,ce,d,False,0.99,False,F,True,False,0,1
119F56,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,[選んだ回答(単数/複数/数値)],be,False,0.0,False,F,True,False,0,1
119F57,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,bd,bd,True,0.6398072158534193,False,F,True,False,1,1
119F58,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,bc,bc,True,0.98,False,F,True,False,1,1
119F59,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,bc,bc,True,1.0,True,F,True,False,1,1
119F60,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,de,de,True,0.8,False,F,True,False,1,1
119F61,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,cf,cd,False,0.75,False,F,True,False,0,1
119F62,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,1.0,False,F,True,False,1,1
119F63,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a,a,True,1.0,False,F,True,False,1,1
119F64,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,False,F,True,False,1,1
119F65,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,1.0,True,F,True,False,1,1
119F66,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,[選んだ回答(単数/複数/数値)],cd,False,0.58,False,F,True,False,0,1
119F67,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,a e,ce,False,0.79432826,False,F,True,False,0,1
119F68,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,c,c,True,1.0,False,F,True,False,1,1
119F69,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,1.0,False,F,True,False,1,1
119F70,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,1.0,True,F,True,False,1,1
119F71,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,[選んだ回答(単数/複数/数値)],e,False,0.0,False,F,True,False,0,1
119F72,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,b,b,True,1.0,True,F,True,False,1,1
119F73,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,e,e,True,1.0,True,F,True,False,1,1
119F74,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,d,d,True,0.673891256487515,True,F,True,False,1,1
119F75,ollama-models/Preferred-MedLLM-Qwen-72B-bf16.gguf:latest,84,40,False,1.0,False,F,True,False,0,1
